Contig	Pos	SNP	Allele1	Allele2	ChrPos	JekyllIs_MAF	D2Gen5_106	D2Gen5_1153	D2Gen5_1155	D2Gen5_1157	D2Gen5_1158	D2Gen5_1161	D2Gen5_1162	D2Gen5_1165	D2Gen5_1437	D2Gen5_1522	D2Gen5_1523	D2Gen5_1524	D2Gen5_1525	D2Gen5_1527	D2Gen5_1528	D2Gen5_209	D2Gen5_212	D2Gen5_213	D2Gen5_505	D2Gen5_506	D2Gen5_507	D2Gen5_508	D2Gen5_512	D2Gen5_513	D2Gen5_514	D2Gen5_515	D2Gen5_516	D2Gen5_518	D2Gen5_519	D2Gen5_520	D2Gen5_521	D2Gen5_522	D2Gen5_523	D2Gen5_524	D2Gen5_525	D2Gen5_526	D2Gen5_527	D2Gen5_529	D2Gen5_530	D2Gen5_532	D2Gen5_534	D2Gen5_537	D2Gen5_540	D2Gen5_541	D2Gen5_545	D2Gen5_547	D2Gen5_548	D2Gen5_549	D2Gen5_550	D2Gen5_551
comp57724_c0_seq1	1205	comp57724_c0_seq1_1205	2	3	14191395	0.794422	1.888891	1.001367	0.333508	NA	0.333508	0.333508	1.666492	NA	NA	0.058822	NA	0.33361	1.001367	0.333508	NA	NA	NA	1.666492	NA	0.333508	1.800003	0.333553	0.996008	1.666492	NA	NA	NA	1.888891	0.333508	0.199997	0.333508	0.058822	1	NA	1.800003	0.333508	0.333888	NA	0.334031	0.333508	1.666492	0.334213	NA	0.333508	NA	0.333508	1.888891	1.666492	1.00237	0.333508
comp57724_c0_seq1	1528	comp57724_c0_seq1_1528	3	1	14191718	0.934688	0.058822	1.88889	NA	0.340313	0.200022	0.111109	NA	1.001253	0.98175	NA	NA	NA	0.340313	0.337743	0.333508	0.333683	1.800003	0.111109	NA	NA	NA	NA	0.376421	0.337743	NA	0.337743	0.33509	0.999994	1.666317	NA	0.111112	0.33361	NA	NA	NA	NA	1.666492	0.200165	0.111108	0.333508	0.333888	1.66491	1.665787	0.200006	NA	NA	0.33361	NA	NA	0.199999
comp57724_c0_seq1	1546	comp57724_c0_seq1_1546	2	0	14191736	0.729748	1.969698	1.800001	NA	0.340313	0.200022	0.199999	NA	1	0.98175	NA	NA	NA	0.340313	0.337743	0.333508	NA	1.800003	0.111109	NA	NA	NA	NA	1.799994	1.799909	NA	0.376421	0.33509	1.047254	NA	NA	0.111114	0.33361	NA	NA	1.666492	NA	NA	0.337743	0.111108	0.333508	NA	1.66491	1.665272	0.200006	NA	NA	0.33361	NA	NA	0.337743
comp57724_c0_seq1	1573	comp57724_c0_seq1_1573	2	0	14191763	0.924313	1.799978	0.199997	NA	NA	0.200003	NA	1.666492	NA	NA	NA	NA	NA	0.994708	NA	NA	0.200008	1.666492	0.200071	NA	NA	NA	NA	1.66491	1.662257	0.200001	NA	NA	1.66639	1.003778	0.337743	1.000001	0.111108	NA	NA	1.659687	NA	1.662257	NA	NA	0.058822	1.666492	1.800003	1.00935	0.33361	NA	NA	0.33361	NA	NA	0.199997
comp57724_c0_seq1	1822	comp57724_c0_seq1_1822	2	0	14192012	0.031321	0.337743	1.664455	NA	1.800001	NA	1.030744	0.33509	0.333508	NA	1.888891	1.66639	NA	NA	1.662257	NA	1.01501	0.20006	1.623577	NA	1.665272	NA	NA	NA	NA	1.66491	1.800001	1.66491	0.333553	NA	1.666492	1.00037	1.888891	1.66491	NA	1.666492	1.800003	NA	1.66491	NA	1.800003	1.662257	1.012489	NA	1.666492	NA	NA	NA	NA	1.66639	1.800003
comp57724_c0_seq1	2368	comp57724_c0_seq1_2368	2	0	14192558	0.980209	1.666492	0.998001	0.201144	0.199997	0.199997	0.333508	1.800003	0.999998	0.200015	NA	0.347203	0.333508	1.665787	0.333553	0.199999	0.015384	0.33473	0.915988	0.333508	0.058822	0.199997	1.163842	1.888891	NA	NA	0.33361	0.199997	0.987499	1	NA	0.058822	0.333508	0.999843	0.199997	NA	0.199997	NA	0.111109	0.333508	NA	NA	1.16288	0.111109	0.111109	1.0125	0.33361	NA	NA	0.333508	0.199997
comp57724_c0_seq1	2746	comp57724_c0_seq1_2746	1	3	14192936	0.013855	0.058822	1.799965	0.200033	0.200116	NA	NA	0.200035	0.200035	0.969262	0.333553	0.111108	0.058822	NA	0.199997	0.111109	NA	NA	0.340313	0.976092	NA	NA	0.199997	0.111108	0.33509	0.33509	NA	1	0.955326	NA	0.111109	NA	0.111114	0.058822	NA	0.333508	0.337743	0.33509	NA	0.058822	0.200003	1.662257	NA	NA	0.337743	0.333508	1.005662	0.030302	NA	0.340313	0.030302
comp64989_c0_seq6	29	comp64989_c0_seq6_29	0	2	14249768	0.712146	1.800001	0.33361	0.333508	NA	NA	1.800001	NA	0.199997	1.66639	0.199997	0.33361	NA	1.88889	0.200006	0.334213	1.800003	1.799999	0.199999	1.666492	0.33509	1.666447	1.666227	0.199997	1.800003	0.333508	0.199997	0.111109	1.941178	NA	0.199997	1.666492	0.33361	NA	0.333508	0.200091	NA	NA	0.333508	0.200012	0.058822	NA	0.200695	0.333508	0.33509	0.33361	1.799999	0.333508	1.666492	NA	0.340313
comp64989_c0_seq6	37	comp64989_c0_seq6_37	1	2	14249776	0.979776	1.800001	0.33361	0.333508	NA	NA	0.199997	NA	0.199997	1.66639	0.199997	0.33361	NA	1.799855	0.199999	0.333508	1.666492	1.666492	0.199997	1.666492	0.33509	0.998633	1.666492	0.333508	1.800003	0.333508	0.199997	0.997996	1.000049	NA	0.199997	1.666492	0.33361	NA	0.333508	0.200091	NA	NA	0.333508	0.200012	0.111109	NA	1.799992	0.33361	NA	0.33361	1.666492	0.333508	1.800003	0.333508	0.360781
comp64989_c0_seq6	121	comp64989_c0_seq6_121	2	1	14249860	0.409304	NA	1.001255	1.665787	1.666492	1.002529	1.666492	0.333508	NA	NA	1.888891	NA	1.666225	NA	1.941178	1.888891	0.999997	0.111109	1.662257	NA	1.666492	0.199997	1.001215	1.001248	0.333508	NA	1.666492	1.002002	0.030302	1.001265	1.888891	0.998735	1.941178	0.199997	1.799988	NA	NA	0.333508	1.666447	1.666492	1.888891	0.200004	0.333553	1.666492	1.941178	1.666492	1	0.995625	0.333508	1.666492	1.800003
comp64989_c0_seq6	349	comp64989_c0_seq6_349	2	0	14250088	0.999996	1.800003	0.998734	0.334213	0.33509	1.000001	NA	1.666447	0.33361	0.333508	NA	0.199997	0.199997	NA	0.333508	NA	1.666492	1.888891	1.011838	0.999045	0.337743	1.666447	0.333508	0.33509	1.800003	0.33361	0.199997	NA	1	0.976092	0.33509	0.997471	0.030302	NA	0.199997	NA	0.200006	NA	NA	0.333508	0.337743	1.666492	0.199997	0.889915	0.030302	0.333508	NA	0.199997	1.666227	NA	0.199997
comp64989_c0_seq6	355	comp64989_c0_seq6_355	0	1	14250094	0.978406	1.800003	1.000001	0.360781	0.33509	1.000003	NA	1.66639	0.376421	0.334213	NA	0.199997	0.199997	NA	0.333508	0.333508	1.888891	1.666317	1.109922	1	0.337743	1.666492	0.333508	0.33509	1.800003	0.33361	0.199997	NA	1	0.996651	0.33509	0.999997	0.030302	NA	0.200001	NA	0.200456	NA	NA	0.333508	0.337743	1.666492	0.199997	1	0.030302	0.333508	NA	0.199997	1.66491	NA	0.199997
comp64989_c0_seq6	384	comp64989_c0_seq6_384	3	0	14250123	0.407202	0.333508	0.999999	1.666317	1.66491	1	NA	NA	1.66639	1.666492	NA	1.666492	1.799996	NA	1.800003	1.888891	0.111109	0.333508	1.66491	0.333508	NA	NA	1.666492	1.01825	0.199997	1.66639	1.800003	NA	0.111109	0.333683	1.66491	1.000001	1.969698	NA	1.800003	NA	1.799992	0.340313	NA	1.666492	1.662257	0.333508	1.800003	1.000957	1.984616	1.666492	NA	1.800003	0.336118	NA	1.800003
comp64989_c0_seq6	395	comp64989_c0_seq6_395	3	1	14250134	0.982232	1.800003	1.000001	0.333773	0.33509	0.999999	NA	0.33361	1.000207	0.333508	NA	0.333508	0.199997	NA	0.199997	0.058822	1.800003	1.666492	0.333773	1.666492	NA	NA	0.333508	0.33509	1.800003	0.33361	0.199997	NA	1.001266	1.666447	0.33509	0.999998	0.030302	NA	0.199999	NA	0.199997	NA	NA	0.333508	0.337743	1.800003	0.333508	0.999045	0.015384	0.333508	NA	0.111109	1.639217	NA	0.199997
comp64989_c0_seq6	396	comp64989_c0_seq6_396	3	0	14250135	0.983458	1.800003	1.000001	0.333553	0.33509	0.999999	NA	0.33361	0.991069	0.333508	NA	0.333508	0.200006	NA	0.199997	0.058822	1.800003	1.666317	0.33509	1.666492	NA	NA	0.333508	0.33509	1.800003	0.333773	0.199997	NA	1.001266	1.632257	0.33509	1.000005	0.030302	NA	0.199997	NA	0.199997	NA	NA	0.333508	0.337743	1.800003	0.333508	0.990698	0.015384	0.333508	NA	0.111109	1.663162	NA	0.199997
comp64989_c0_seq6	398	comp64989_c0_seq6_398	2	0	14250137	0.985678	1.800003	1.000001	0.333553	0.360781	0.998808	NA	0.33361	0.997607	0.333508	NA	0.333508	0.199997	NA	0.199997	0.058822	1.800003	1.666492	0.33509	1.666492	NA	NA	0.333508	0.33509	1.666492	0.33361	0.199997	NA	1.001265	1.632257	0.33509	0.998735	0.030302	NA	0.199997	NA	0.199997	NA	NA	0.333508	0.337743	1.799996	0.333508	0.999836	0.015384	0.333508	NA	0.111109	1.639217	NA	0.199997
comp64989_c0_seq6	419	comp64989_c0_seq6_419	0	2	14250158	0.100958	0.111109	0.998734	1.799857	1.66491	1.001264	NA	1.66639	0.33361	1.800003	NA	1.799988	1.941178	NA	1.800001	1.941178	0.199997	0.333508	1.639217	0.333508	NA	NA	1	1.66491	0.333508	1.66639	1.666492	0.333508	0.030302	0.334213	1.800001	1	1.666492	NA	1.800003	NA	1.941178	NA	NA	1.800003	1.662257	0.200004	1.666492	NA	1.969698	1.66639	1.666492	1.888891	0.360781	0.333508	1.800003
comp64989_c0_seq6	430	comp64989_c0_seq6_430	3	0	14250169	0.981532	1.888891	1.001266	0.199999	0.33509	0.998735	NA	0.33361	1.666492	0.199997	NA	0.333508	0.111109	0.333508	0.33509	0.058822	1.800003	NA	0.199997	1.666492	0.333773	NA	1	NA	1.666492	0.33361	NA	1.665787	1.000005	1.66639	0.333508	1.002529	0.333508	0.33361	0.199997	NA	0.058822	NA	NA	0.33361	0.199999	1.666492	0.333508	NA	0.058822	0.33361	0.33361	0.111109	1.665557	1.666492	0.33509
comp64989_c0_seq6	440	comp64989_c0_seq6_440	2	0	14250179	0.711391	1.941178	1.941178	0.200003	0.360781	0.977457	NA	0.33361	1.800001	0.952238	1.659687	0.333508	0.333683	0.333508	0.98175	0.058822	1.888891	NA	0.952236	1.888891	0.333508	NA	1.005045	NA	1.666492	0.33361	1.659687	1.666447	1.000006	1.800001	0.333508	1.00631	0.910368	1.001275	0.333683	NA	0.111109	NA	NA	0.33361	0.952249	1.66639	0.333508	NA	0.058822	NA	NA	0.111109	1.799945	1.666492	0.33509
comp64989_c0_seq6	461	comp64989_c0_seq6_461	0	2	14250200	0.893358	1.941178	1.800003	0.111109	0.333773	0.333508	0.333888	1.00037	1.888891	0.199999	0.333773	0.333508	0.199997	0.99963	0.200001	0.111109	1.800003	1.888891	0.333508	1.800003	0.333508	1.666492	1	NA	1.888891	NA	NA	0.999045	1.000006	1.666112	0.333508	1.800003	0.333553	0.199997	NA	1.666492	0.199997	1.663882	0.33361	0.33361	0.111109	1	0.333508	NA	0.199997	0.333683	0.360781	0.998158	1.800003	1.666492	0.199997
comp64989_c0_seq6	472	comp64989_c0_seq6_472	1	3	14250211	0.982952	1.941178	0.999045	0.111109	0.200015	0.998735	0.333773	1.00037	1.003181	0.199997	0.333773	0.199997	0.199997	0.99963	0.199999	0.111109	1.941178	1.888891	0.333508	1.799988	0.333508	1.666492	1.000164	NA	1.888891	NA	0.333508	1	1.000006	NA	0.111109	1.888891	0.333508	0.199997	NA	1.623577	0.058822	1.659687	0.33361	0.199997	0.058822	1.001266	0.333508	0.199999	0.199997	0.336838	1	0.99963	1.666492	1.666492	0.111109
comp64989_c0_seq6	524	comp64989_c0_seq6_524	3	1	14250263	0.98416	1.941178	0.999045	0.058822	0.199997	0.998735	0.058822	1.800003	1.002523	NA	0.199997	0.111109	0.199997	0.99963	0.111109	NA	0.111109	0.058822	1	1.666492	0.333508	0.199997	1	NA	1.800003	NA	0.333508	0.997468	0.999992	NA	0.199997	0.199997	0.333508	0.199997	NA	1.666317	0.058822	1.666492	0.33361	0.199997	0.030302	0.058822	0.333773	0.199997	0.111109	NA	0.058822	1.666492	0.111109	1.666492	0.058822
comp64989_c0_seq6	669	comp64989_c0_seq6_669	2	0	14250408	0.033794	0.058822	1.800001	1.888891	1.666492	0.890078	0.998735	1.666492	0.333508	1.001251	0.333508	1.666492	1.666492	1.002529	1.800003	1.800003	1.000004	0.199997	0.333773	1.666492	1.800003	0.333683	1.000001	1.007928	0.111109	1.888891	1.969698	0.360781	0.058822	NA	1.666492	0.333773	1.800003	1.001265	1.666447	NA	1.800003	0.998633	NA	NA	1.800003	1.000001	1.001264	1.800003	1.666492	0.999045	1.666227	1.666492	NA	1.003181	1.888891
comp64989_c0_seq6	726	comp64989_c0_seq6_726	3	1	14250465	0.048078	0.338881	1.047584	1.888891	NA	1.66491	1.000207	1.666492	0.333508	1.666492	0.333508	1.666492	1.661119	0.999999	1.888891	1.666492	1	NA	NA	0.333508	NA	0.333553	1.800003	1.888891	0.111109	1.047763	1.632257	NA	0.199997	1	1.666492	0.333508	1.888891	1.800003	1.623577	NA	1.800003	NA	1.666492	NA	1.800003	1	0.333508	1	1.666492	1.663162	1.666227	1.133763	NA	1	1.888891
comp64989_c0_seq6	728	comp64989_c0_seq6_728	3	0	14250467	0.879623	NA	0.952237	0.111109	NA	0.33509	0.199999	0.333508	0.34437	0.333553	0.333508	0.333508	0.340313	0.058822	0.111109	0.333508	0.199997	NA	NA	0.333553	NA	1.665787	0.199997	0.111109	0.111109	0.952243	0.33509	NA	0.200021	1	0.333508	0.337743	0.111109	0.199997	0.334441	NA	0.199997	NA	0.333553	NA	0.199999	0.199997	1.666492	0.952242	0.333508	0.333773	0.333683	0.199999	NA	0.199997	0.111109
comp64989_c0_seq6	744	comp64989_c0_seq6_744	1	0	14250483	0.427644	NA	1.797161	1.888891	NA	NA	1.666447	1.000957	0.376421	1.666492	1.666492	1.666492	1.88889	1.000002	1.888891	1.665787	1.000164	NA	NA	0.333553	NA	NA	1.800003	1.888891	0.058822	1.888891	1.663162	NA	0.200001	1.001257	1.666492	NA	1.888891	1.666492	1.66639	NA	1.888891	1.66491	1.666492	1.665787	1.799715	1.08963	0.333888	0.996011	NA	1.666492	1.666492	0.995997	NA	0.911317	1.163773
comp64989_c0_seq6	936	comp64989_c0_seq6_936	3	2	14250675	0.919899	1.969698	0.199997	0.199997	0.333508	0.99963	NA	0.199997	0.997471	1	0.199999	0.111109	0.199997	1.666492	0.333508	0.111109	0.999997	NA	0.333508	0.998735	NA	1.666492	1	0.998734	1.800003	0.333508	0.199997	1.666492	1.00631	1.666492	NA	1.666492	0.333508	0.199999	0.333508	1.666112	0.199997	NA	0.333508	0.199997	0.199997	1	1	1.003992	NA	0.333508	1.001367	0.199997	1.666447	1.001266	0.333773
comp64989_c0_seq6	942	comp64989_c0_seq6_942	3	1	14250681	0.964475	1.969698	0.199997	0.199997	0.333508	1	NA	0.199997	0.111109	1	0.199999	0.111109	0.199997	1.666492	0.333508	0.111109	0.997471	NA	NA	0.990042	NA	1.666492	1	0.998734	1.800003	0.333508	0.199997	1.666492	1.015681	1.666492	NA	1.666492	0.199997	0.199999	0.333508	1.666492	0.333508	NA	0.333508	0.199997	0.199997	1	1	1.012501	NA	0.333508	1.002532	0.199997	1.623577	1.001266	0.33361
comp64989_c0_seq6	964	comp64989_c0_seq6_964	0	3	14250703	0.982131	0.058822	0.111109	0.367743	NA	1	NA	0.111109	0.199997	0.199997	0.111109	0.058822	0.199997	0.200012	0.333508	0.199997	0.058822	0.333508	NA	0.910368	NA	1.666492	1	0.199997	0.111109	0.333508	0.333553	1.666492	0.199997	1.666492	NA	0.333508	0.336123	0.333508	0.199997	0.33473	0.333508	NA	0.333508	0.336838	0.200006	0.007751	0.333508	0.111109	NA	NA	0.111109	0.199997	1.665787	0.111109	0.360781
comp64989_c0_seq6	1000	comp64989_c0_seq6_1000	3	1	14250739	0.9814	1.888891	0.199997	0.333508	NA	0.333508	NA	0.199997	0.200012	1	0.200004	0.111109	0.333508	1.662257	NA	0.333508	1.00237	1.800003	NA	0.333508	NA	1.666112	0.999836	NA	1.800003	0.333553	NA	1.800003	0.333508	1.666492	NA	0.333508	0.333508	0.199997	0.334031	1.665557	0.333508	0.376421	NA	0.367743	NA	1.000131	0.333508	1	NA	NA	1	0.333508	1.666317	1.800003	0.200006
comp64989_c0_seq6	1008	comp64989_c0_seq6_1008	2	0	14250747	0.688829	1.888891	0.111109	0.333888	NA	0.998117	NA	0.111109	0.996827	0.998633	0.199997	0.058822	0.199997	0.999836	NA	NA	1	1.800003	NA	NA	NA	NA	0.999045	NA	1.800003	0.333508	0.199997	1.800003	1.666492	1.800003	NA	0.333508	0.333508	0.333508	0.333888	1.623577	0.333508	0.200001	NA	0.367743	NA	0.994955	0.333508	1.001266	NA	NA	0.999901	0.333508	1.666447	1.800003	0.199997
comp64989_c0_seq6	1084	comp64989_c0_seq6_1084	0	3	14250823	0.25845	0.058822	1.800003	1.800003	NA	0.998734	NA	0.199997	0.334213	NA	1.800001	NA	1.888891	1.000629	1.799988	1.632257	1.800003	0.199997	0.333508	1.666492	NA	NA	0.333508	0.333508	0.111109	1.666492	1.666492	NA	0.998737	0.333508	NA	0.998734	1.666492	0.333508	NA	NA	1.632257	1.000001	NA	1.666492	NA	1.666492	NA	NA	NA	1.666492	0.333508	0.333508	NA	0.333508	1.800003
comp64989_c0_seq6	1107	comp64989_c0_seq6_1107	3	0	14250846	0.978822	1.888891	0.199997	0.199997	NA	1.000008	NA	1.888891	1.666492	NA	0.199997	NA	0.111109	1	0.20001	0.360781	0.199997	1.66639	1.666492	0.33361	NA	1.666492	1.666492	1.666447	1.941178	0.333508	0.333508	NA	1.002529	1.666492	NA	1.632257	0.333508	1.666492	NA	NA	0.333888	1.000007	NA	0.333508	NA	NA	NA	NA	NA	0.333508	1.649242	1.666492	NA	1.666447	0.333508
comp64989_c0_seq6	1369	comp64989_c0_seq6_1369	0	1	14251108	0.923529	1.941178	0.987465	0.111109	0.199997	0.111109	1.666492	1.000003	0.111109	NA	0.333888	0.030302	0.111109	NA	0.199999	0.111109	0.111109	0.199997	1.002005	1.000164	0.199997	1.666492	1	0.997996	1.666492	0.111109	0.199997	0.333508	1.888891	1.002529	0.333683	0.200003	0.199997	1.666492	0.998735	0.111109	0.111109	0.200001	0.111109	0.058822	0.111109	0.030302	0.333508	0.111109	0.333508	0.199997	0.333508	1.002529	1.666492	1	0.058822
comp64989_c0_seq6	1555	comp64989_c0_seq6_1555	1	0	14251294	0.045609	0.333508	1.000003	NA	1.800003	0.333508	1.001266	1.000001	0.998315	0.111109	1.666492	1.800003	1.941178	NA	1.666492	1.800003	0.199997	0.111109	NA	1.800003	1.800003	0.333888	0.333508	0.994955	0.199997	1.666492	1.666492	0.333508	0.111109	0.333508	1.888891	1.000164	NA	1	NA	1.666492	1.666492	1.666492	NA	NA	0.333888	1.800003	1.666492	0.333508	1.800001	NA	NA	0.199997	0.111109	0.998735	1.666492
comp64989_c0_seq6	1556	comp64989_c0_seq6_1556	3	2	14251295	0.030412	0.333508	1.000003	NA	1.800003	0.333508	1.001592	1.000001	0.998355	0.111109	1.666492	1.800003	1.941178	NA	1.666492	1.800003	0.199997	0.111109	NA	1.800003	1.799992	0.33361	0.333508	0.994955	0.199997	1.666492	1.666492	0.333508	0.111109	0.333508	1.888891	1	NA	1	NA	1.666492	1.666492	1.66639	NA	NA	NA	1.800003	1.666492	0.333508	1.800003	NA	NA	0.199997	0.111109	0.998735	1.666492
comp64989_c0_seq6	1694	comp64989_c0_seq6_1694	2	3	14251433	0.035518	0.199997	0.111109	NA	1.666492	1.000164	1.666492	0.998736	0.199997	0.111109	1.800003	1.666492	1.666492	0.998735	1.666492	1.800003	0.996819	0.199997	1.001266	NA	1.888891	0.058822	1	0.99963	0.199997	1.666492	1.666492	0.999999	0.333508	0.199997	NA	1.000164	1.666447	1	1.666492	0.333508	1.800003	NA	1.800003	1.969698	1.800003	1	1.800003	NA	1.888891	1	0.333508	1	0.333508	0.999371	1.888891
comp64989_c0_seq6	1915	comp64989_c0_seq6_1915	2	3	14251654	0.14798	0.199997	0.998736	1.666492	1.666492	0.199997	0.333508	0.998734	1	1.666492	1.800003	NA	1.800003	1.666112	1.800003	1.888891	0.398404	0.007751	0.998735	1	1.800003	0.199997	1	1.888891	0.111109	1.663162	1.665272	0.333508	0.111109	1.005045	1.941178	1	1.941178	0.333508	1.666492	1	1.800003	0.333508	1.666492	1.888891	1.969698	NA	1.001266	NA	1.800003	0.998734	0.333553	1	0.111109	0.998735	1.888891
comp64989_c0_seq6	1922	comp64989_c0_seq6_1922	1	3	14251661	0.154695	0.199997	0.199999	1.666492	1.666492	0.333508	0.333508	0.998734	1	1.666492	1.800003	NA	1.666492	NA	1.800003	1.800003	0.989988	0.015384	0.998735	NA	1.800003	0.333508	1.666492	1.800003	0.333508	1.666492	1.666447	0.333508	0.199997	1.038633	1.941178	0.999997	1.888891	0.333508	1.666492	1	1.666492	0.333508	1.66639	1.800003	1.941178	NA	1.001234	NA	1.799992	0.998735	0.367743	1	0.199997	0.910368	1.888891
comp64989_c0_seq6	1923	comp64989_c0_seq6_1923	0	2	14251662	0.169124	0.199997	0.199997	1.666492	1.666492	0.333508	0.333508	0.998734	1	1.666492	1.800003	NA	1.666492	NA	1.800003	1.800003	0.99203	0.015384	0.998735	NA	1.800003	0.333508	1.666492	1.800003	0.333508	1.666492	1.666447	0.333508	0.199997	1.01257	1.941178	0.999996	1.888891	0.333508	1.666492	1.00037	1.666492	0.333508	1.666492	1.800003	1.941178	NA	1.001265	NA	1.800003	0.998734	0.333508	0.999836	0.199997	0.199999	1.888891
comp64989_c0_seq6	1997	comp64989_c0_seq6_1997	2	3	14251736	0.952103	NA	1.000002	NA	0.199997	0.333508	NA	1.666492	1.000007	1.66491	0.333553	0.199997	NA	1.001265	0.333508	0.111109	1.003991	1.800003	0.998735	0.333508	0.199997	0.199997	0.199997	1	1.666492	0.333508	0.111109	1.800003	1.038363	1	0.111109	0.998735	0.030302	1.800003	0.367743	0.058822	0.199997	1.001266	0.333508	0.333508	NA	0.199997	1.66639	1.666492	0.333773	1.800003	1.666492	0.199997	1.800003	1.888891	0.058822
comp64989_c0_seq6	2006	comp64989_c0_seq6_2006	0	2	14251745	0.288621	NA	1	NA	1.888891	1.666492	NA	0.333508	0.999994	0.333553	NA	1.800003	NA	0.998735	1.66639	1.800003	1.666492	0.333508	0.998736	1.666492	1.800003	0.33361	1.800003	0.333508	0.333508	1.800003	1.800003	0.199997	0.111109	0.999997	1.888891	1.001265	1.969698	1	1.799985	1.941178	1.800003	0.998739	1.666492	1.666492	1.800003	1.888891	0.333508	0.333508	1.666447	0.998735	0.333508	1.800003	0.333508	0.987499	1.941178
comp64989_c0_seq6	2054	comp64989_c0_seq6_2054	3	1	14251793	0.98508	1.666492	1	NA	0.111109	0.333508	0.336118	1.666492	1.000003	1.800001	NA	0.111109	0.333508	1.001265	0.333508	0.333508	0.998734	1.666112	1.001265	0.333508	NA	0.200012	1.000002	1	1.941178	0.200003	0.199997	1.08963	1.024593	1	0.199997	0.998735	0.199997	0.333508	0.199997	0.030302	0.333508	0.33361	0.199997	0.333508	0.199997	0.993674	1.666492	1.665272	0.333508	1.001265	1.666492	0.998739	1.800003	1.001207	0.199997
comp64989_c0_seq6	2287	comp64989_c0_seq6_2287	2	0	14252026	0.151502	0.111109	1.001265	1.888891	1.800003	1.001265	1.001266	0.334213	1.799992	0.999997	NA	NA	1.800003	NA	1.888891	NA	1.800003	0.200003	1.666492	0.998742	1.888891	NA	1.800003	1.666447	0.111109	NA	1.666492	0.199997	0.030302	1.001266	1.666492	1.001266	1.800003	NA	1.888891	1	1.800003	0.333508	1.888891	1.800003	1.888891	1.003181	0.333508	NA	1.969698	0.997471	NA	1.000002	0.199997	1.665557	1.984616
comp64989_c0_seq6	2311	comp64989_c0_seq6_2311	0	2	14252050	0.910391	0.199997	0.998735	0.111109	0.199997	0.998734	0.058822	0.333553	0.333508	0.999938	NA	NA	0.199997	NA	0.111109	1.799855	0.199997	1.800003	0.333508	0.999045	0.111109	NA	1	0.333508	0.111109	NA	0.333508	0.199997	0.999979	0.111109	0.333508	0.998735	0.111109	0.333508	0.111109	1	0.199997	1.666492	0.909088	0.199997	0.111109	0.997471	0.333508	NA	0.030302	0.058822	NA	1.00016	1.666492	0.367743	0.015384
comp64989_c0_seq6	2450	comp64989_c0_seq6_2450	1	3	14252189	0.541871	1.666492	0.998735	NA	0.199997	NA	0.199997	1	1.666492	0.333508	NA	0.333683	0.333508	0.333508	0.199999	0.058822	0.199997	1.666112	1.666492	NA	0.111109	0.333508	1	0.200006	1.941178	0.200002	NA	NA	1.000009	1.001265	NA	1.666492	0.199997	0.199997	0.199999	1.666447	0.333508	1.666492	NA	NA	0.333508	0.998736	NA	NA	NA	1.001265	1.666492	0.333553	1.888891	1.800003	NA
comp64989_c0_seq6	2516	comp64989_c0_seq6_2516	2	0	14252255	0.999997	NA	0.999997	NA	0.199997	1.666492	0.333508	0.333508	1.888891	NA	NA	NA	NA	1.666492	NA	0.111109	0.199997	NA	1	1.800003	0.030302	1.666492	1.800003	0.200012	1.888891	0.333508	NA	1.666492	1	1.000008	0.333508	1.800003	0.333508	0.333553	0.199999	0.333508	0.200001	NA	0.199997	0.199997	0.333508	0.999999	1.665272	NA	0.111109	1.799994	1.666492	1	1.666447	1.666112	NA
comp64989_c0_seq6	2587	comp64989_c0_seq6_2587	3	1	14252326	0.897729	NA	1.001265	NA	0.111109	1.000629	NA	1.800003	1.001265	NA	NA	0.199997	NA	1.888891	0.199997	0.199997	NA	1.888891	0.199997	1.888891	0.910531	1.800003	1.666492	1.001265	1.888891	0.199997	0.333553	NA	0.998735	1.666492	0.199997	1.666492	NA	NA	0.058822	1.666492	0.199997	NA	0.199997	0.111109	0.200008	1.000996	1.666492	NA	0.333508	NA	NA	0.998734	1.666447	1.666492	0.111109
comp64989_c0_seq6	2646	comp64989_c0_seq6_2646	0	2	14252385	0.904215	1.800003	0.990698	0.334213	0.333773	0.996583	NA	1.800003	1	0.111109	NA	0.199997	0.333508	1.006342	0.333508	0.333508	NA	0.058822	1.109719	1.799992	0.030302	1.800003	NA	0.999996	1.666447	0.33361	0.333508	1.001265	0.999998	1.800003	0.333508	0.333508	0.333508	NA	0.111109	1.666492	0.333508	NA	0.199997	0.199997	0.199997	0.058822	0.333508	0.111109	0.199997	0.333508	NA	0.333508	NA	1.666492	0.199997
comp64989_c0_seq6	2684	comp64989_c0_seq6_2684	0	1	14252423	0.879226	1.800003	0.999045	0.333773	0.333508	1.057589	NA	1.666492	0.998734	0.993674	0.333508	0.333508	0.333508	1.002529	0.347203	0.199997	NA	1.888891	1.002532	1.888891	0.015384	1.800003	1.666112	0.999792	1.666492	0.33361	NA	1.000001	1.001591	1.800003	0.333888	1.666492	0.333508	1	0.030302	1.661119	NA	NA	0.200015	0.333508	0.199997	1.888891	1	0.998738	0.058822	1	1.666447	0.333508	NA	1.666492	0.199997
